x,y,c
138.041,8.0164,4
190.058,60.0199,3
258.019,128.034,1
247.01,117.03,1
186.048,56.0218,3
246.047,116.005,1
112.049,382.019,2
133.052,3.02017,4
223.025,93.0238,3
273.005,143.045,1
233.001,103.026,1
171.039,41.0044,4
213.054,83.0607,3
231.051,101.031,1
125.043,395.065,2
206.064,76.0011,3
154.016,24.0586,4
74.0372,344.044,2
247.06,117.044,1
216.011,86.0416,3
220.04,90.0249,3
94.0564,364.044,2
274.015,144.021,1
200.005,70.0084,3
304.02,174.023,0
234.023,104.045,1
108.065,378.019,2
267.027,137.013,1
262.036,132.025,1
115.033,385.043,2
265.05,135.033,1
156.008,26.0543,4
283.032,153.013,1
79.0436,349.024,2
191.051,61.0309,3
233.002,103.001,1
233.014,103.065,1
122.011,392.044,2
172.018,42.0576,4
149.007,19.0553,4
276.02,146.051,1
214.05,84.0259,3
119.026,389.044,2
127.064,397.024,2
100.044,370.006,2
95.0087,365.033,2
223.021,93.0387,3
158.023,28.0641,4
234.03,104.057,1
117.027,387.029,2
179.059,49.0353,4
247.04,117.025,1
162.05,32.03,4
269.064,139.052,1
255.018,125.025,1
254.057,124.029,1
106.01,376.051,2
211.056,81.0389,3
212.057,82.0619,3
219.057,89.0254,3
189.007,59.0268,3
157.039,27.0625,4
325.059,195.025,0
272.06,142.003,1
285.02,155.063,0
175.026,45.0004,4
243.026,113.007,1
272.035,142.022,1
158.06,28.0625,4
120.052,390.008,2
82.0107,352.002,2
155.033,25.0077,4
102.038,372.016,2
177.03,47.0587,4
267.022,137.049,1
198.037,68.0587,3
171.045,41.0356,4
149.028,19.0395,4
169.028,39.0635,4
152.063,22.0218,4
139.01,9.04168,4
277.022,147.054,1
243.06,113.02,1
121.031,391.024,2
220.046,90.0254,3
138.008,8.03969,4
106.062,376.008,2
323.045,193.019,0
109.027,379.04,2
254.027,124.022,1
321.039,191.017,0
221.049,91.0288,3
255.015,125.02,1
149.036,19.0136,4
178.045,48.0463,4
158.05,28.0609,4
238.02,108.002,1
141.062,11.0568,4
170.019,40.0308,4
252.028,122.054,1
89.0457,359.013,2
190.017,60.0465,3
149.023,19.0259,4
234.057,104.048,1
190.043,60.0428,3
189.031,59.0626,3
173.058,43.0371,4
209.039,79.034,3
316.037,186.064,0
205.005,75.0183,3
113.06,383.034,2
121.002,391.05,2
281.014,151.004,1
177.047,47.0553,4
151.004,21.0305,4
84.0055,354.007,2
215.002,85.0108,3
328.007,198.059,0
134.019,4.01899,4
223.042,93.0368,3
147.033,17.0227,4
208.005,78.0197,3
250.029,120.058,1
195.007,65.0429,3
202.041,72.0021,3
269.011,139.042,1
210.026,80.0126,3
205.02,75.0462,3
192.037,62.0129,3
219.048,89.0531,3
84.0028,354.065,2
150.006,20.0413,4
149.032,19.0151,4
111.064,381.015,2
87.0325,357.019,2
195,65.024,3
271.026,141.042,1
254.011,124.003,1
149.003,19.064,4
149.028,19.0295,4
248.035,118.004,1
111.05,381.064,2
191.061,61.0489,3
218.01,88.0363,3
209.023,79.0202,3
155.031,25.0458,4
78.0585,348.058,2
118.027,388.063,2
176.032,46.0199,4
207.03,77.0609,3
81.0032,351.017,2
245.048,115.015,1
251.01,121.018,1
287.065,157.036,0
130.041,0.023768,4
159.009,29.0429,4
149.04,19.0344,4
317.032,187.028,0
92.0339,362.045,2
197.037,67.0116,3
210.061,80.0311,3
279.043,149.059,1
111.044,381.032,2
91.0378,361.052,2
291.018,161.005,0
71.0087,341.06,2
76.0623,346.044,2
191.04,61.0515,3
177.062,47.0409,4
76.0594,346.023,2
239.052,109.046,1
121.038,391.015,2
36.0293,306.036,2
184.026,54.0068,3
317.053,187.023,0
247.017,117.035,1
173.007,43.0516,4
247.002,117.053,1
176.028,46.0556,4
152.004,22.0068,4
79.056,349.054,2
66.0325,336.026,2
166.045,36.0027,4
252.055,122.022,1
184.028,54.0296,3
186.016,56.0555,3
177.024,47.0067,4
116.01,386.025,2
148.002,18.0498,4
158.055,28.0458,4
260.05,130.012,1
285.064,155.048,0
110.01,380.011,2
194.012,64.0263,3
206.045,76.0106,3
244.035,114.01,1
278.01,148.017,1
206.045,76.0287,3
240.051,110.008,1
150.017,20.0543,4
294.051,164.051,0
153.004,23.0488,4
288.001,158.025,0
281.044,151.046,1
193.047,63.0083,3
160.014,30.001,4
300.008,170.007,0
229.05,99.0073,3
264.058,134.012,1
44.0222,314.052,2
121.007,391.065,2
225.017,95.0365,3
269.065,139.019,1
137.021,7.03125,4
186.023,56.0197,3
204.049,74.0005,3
231.048,101.044,1
265.064,135.045,1
160.05,30.0279,4
143.041,13.0089,4
184.023,54.0473,3
215.054,85.0356,3
284.001,154.053,0
212.023,82.0205,3
143.049,13.0554,4
113.015,383.051,2
244.065,114.041,1
172.02,42.0247,4
134.017,4.05585,4
126.022,396.061,2
182.048,52.0566,3
223.029,93.027,3
156.046,26.0036,4
269.001,139.053,1
132.038,2.03279,4
197.034,67.0058,3
190.021,60.0368,3
111.044,381.001,2
260.038,130,1
217.026,87.02,3
187.056,57.029,3
168.056,38.0302,4
156.057,26.0244,4
260.06,130.01,1
209.057,79.0486,3
171.051,41.0501,4
303.061,173.022,0
260.008,130.03,1
320.052,190.034,0
227.023,97.0171,3
176.061,46.0354,4
106.011,376.033,2
111.04,381.027,2
171.018,41.0653,4
247.026,117.055,1
176.058,46.0312,4
273.006,143.022,1
137.018,7.04718,4
40.0013,310.057,2
259.053,129.064,1
176.057,46.0265,4
163.038,33.0654,4
123.018,393.05,2
212.032,82.0347,3
138.057,8.01031,4
108.012,378.054,2
120.022,390.031,2
104.002,374.059,2
140.055,10.0396,4
216.033,86.0254,3
100.011,370.007,2
168.021,38.045,4
136.005,6.05105,4
221.035,91.0556,3
195.005,65.0277,3
222.035,92.036,3
179.033,49.0497,4
183.031,53.0216,3
247.063,117.005,1
91.0336,361.064,2
107.042,377.022,2
240.034,110.029,1
213.06,83.0356,3
181.033,51.0278,4
203.026,73.0554,3
157.022,27.0032,4
104.013,374.044,2
150.011,20.0218,4
140.024,10.048,4
357.021,227.006,0
333.039,203.018,0
128.044,398.017,2
252.018,122,1
191.044,61.0435,3
211.039,81.0223,3
225.045,95.0168,3
121.048,391.037,2
172.064,42.0517,4
266.001,136.039,1
294.018,164.063,0
179.028,49.0019,4
232.047,102.022,1
103.001,373.044,2
186.005,56.0268,3
52.0266,322.044,2
164.058,34.0116,4
164.036,34.0637,4
178.018,48.0162,4
311.065,181.028,0
142.052,12.0451,4
102.048,372.007,2
104.025,374.061,2
240.045,110.015,1
328.043,198.054,0
187.046,57.0277,3
181.036,51.0107,4
139.06,9.0035,4
234.024,104.042,1
166.06,36.0574,4
312.013,182.038,0
191.041,61.0263,3
241.054,111.063,1
134.001,4.04062,4
219.008,89.0273,3
216.056,86.0162,3
139.041,9.02811,4
223.035,93.0484,3
201.01,71.0488,3
225.006,95.0335,3
178.056,48.0254,4
199.024,69.0032,3
332.031,202.032,0
205.052,75.0411,3
268.038,138.001,1
178.034,48.0024,4
117.037,387.014,2
228.034,98.0568,3
164.059,34.0575,4
215.038,85.0157,3
200.064,70.037,3
259.034,129.024,1
281.059,151.053,1
157.014,27.0434,4
308.004,178.048,0
189.04,59.0054,3
111.064,381.046,2
236.017,106.004,1
80.0214,350.02,2
128.061,398.006,2
219.003,89.0442,3
217.019,87.009,3
210.022,80.0313,3
271.046,141.064,1
154.054,24.0401,4
240.002,110.004,1
235.001,105.027,1
311.008,181.016,0
169.013,39.0157,4
334.045,204.049,0
164.062,34.0145,4
206.004,76.0006,3
281.017,151.001,1
151.004,21.0591,4
252.063,122.063,1
128.017,398.013,2
125.042,395.038,2
325.013,195.049,0
179.009,49.0259,4
103.062,373.025,2
171.007,41.0382,4
202.057,72.0545,3
237.004,107.043,1
245.023,115.045,1
234.045,104.008,1
214.006,84.0383,3
135.052,5.06056,4
302.03,172.034,0
204.044,74.0052,3
179.031,49.0142,4
234.065,104.051,1
312.051,182,0
213.017,83.0653,3
351.014,221.019,0
120.024,390.058,2
263.018,133.021,1
110.055,380.036,2
371.056,241.01,0
303.059,173.004,0
240.038,110.042,1
232.063,102.033,1
156.022,26.0525,4
276.064,146.065,1
266.007,136.054,1
96.0431,366.051,2
216.048,86.0081,3
169.015,39.0142,4
265.045,135.038,1
44.0438,314.005,2
192.056,62.0283,3
224.032,94.0563,3
362.001,232.031,0
160.035,30.0085,4
122.04,392.049,2
239.041,109.032,1
150.055,20.0022,4
100.055,370.034,2
236.047,106.025,1
223.044,93.0063,3
193.039,63.0623,3
188.064,58.042,3
218.014,88.0366,3
165.057,35.0546,4
123.025,393.058,2
212.014,82.0267,3
251.053,121.02,1
151.028,21.0157,4
205.056,75.0418,3
234.06,104.028,1
210.01,80.055,3
270.06,140,1
91.0585,361.037,2
285.014,155.004,0
311.029,181.064,0
188.005,58.0297,3
150.065,20.0333,4
275.035,145.03,1
87.0633,357.037,2
268.06,138.027,1
290.036,160.038,0
179.049,49.0366,4
143.029,13.0592,4
229.048,99.0045,3
143.06,13.0454,4
156.049,26.0364,4
154.029,24.0254,4
85.0252,355.058,2
173.024,43.0361,4
267.053,137.019,1
162.013,32.0129,4
114.048,384.061,2
110.048,380.036,2
130.01,0.052176,4
237.019,107.042,1
313.027,183.002,0
220.015,90.0542,3
93.0233,363.044,2
169.026,39.0205,4
86.0039,356.035,2
143.052,13.0211,4
193.04,63.0114,3
224.001,94.0301,3
187.057,57.0466,3
53.0491,323.045,2
232.002,102.014,1
215.047,85.0636,3
245.06,115.004,1
182.054,52.0231,3
155.026,25.0379,4
272.019,142.064,1
209.051,79.0038,3
162.058,32.0053,4
281.014,151.065,1
276.008,146.006,1
159.023,29.0045,4
213.042,83.0559,3
56.052,326.007,2
199.03,69.0341,3
179.047,49.0298,4
174.03,44.0598,4
228.051,98.0164,3
210.021,80.0531,3
251.057,121.011,1
279.056,149.016,1
268.028,138.043,1
207.03,77.0581,3
191.012,61.0185,3
77.0277,347.061,2
201.025,71.0317,3
216.032,86.036,3
153.014,23.024,4
106.016,376.005,2
191.001,61.0563,3
313.002,183.049,0
232.012,102.032,1
152.062,22.0119,4
145.017,15.0493,4
99.0336,369.01,2
236.009,106.023,1
209.003,79.028,3
331.049,201.022,0
237.014,107.065,1
172.05,42.0622,4
199.02,69.0611,3
299.042,169.021,0
248.019,118.005,1
150.015,20.0317,4
253.002,123.002,1
249.018,119.014,1
191.012,61.0211,3
128.042,398.045,2
239.045,109.02,1
218.05,88.0411,3
211.036,81.0425,3
201.057,71.0418,3
165.022,35.0492,4
321.006,191.001,0
297.029,167.042,0
120.063,390.054,2
241.039,111.023,1
193.019,63.0339,3
143.055,13.0275,4
232.015,102.058,1
241.013,111.055,1
147.045,17.0515,4
187.013,57.0522,3
89.0627,359.03,2
223.021,93.0483,3
317.033,187.057,0
165.062,35.0331,4
237.013,107.063,1
298.027,168.037,0
234.009,104.042,1
112.01,382.01,2
361.058,231.016,0
50.0007,320.001,2
183.06,53.0286,3
254.034,124.004,1
305.042,175.034,0
331.047,201.035,0
239.018,109.036,1
179.041,49.0232,4
174.052,44.0554,4
228.045,98.0274,3
238.031,108.007,1
279.006,149.051,1
188.028,58.0173,3
245.055,115.034,1
159.028,29.0257,4
274.06,144.009,1
72.0376,342.013,2
144.065,14.0122,4
278.02,148.025,1
107.023,377.03,2
170.052,40.0555,4
103.031,373.056,2
165.05,35.0297,4
186.065,56.009,3
240.059,110.037,1
243.055,113.037,1
290.01,160.015,0
157.052,27.044,4
220.032,90.0375,3
265.002,135.025,1
182.007,52.008,3
289.034,159.056,0
171.022,41.0263,4
278.05,148.016,1
170.01,40.0113,4
158.038,28.027,4
74.0155,344.062,2
251.014,121.001,1
204.027,74.0622,3
248.015,118.037,1
71.0306,341.004,2
143.012,13.0313,4
141.027,11.0552,4
273.055,143.058,1
166.008,36.0018,4
197.025,67.0527,3
109.049,379,2
300.033,170.03,0
140.004,10.0206,4
332.027,202.041,0
198.062,68.0431,3
202.012,72.0226,3
142.002,12.0366,4
292.048,162.039,0
326.055,196.037,0
188.022,58.0432,3
73.0251,343.04,2
253.033,123.025,1
113.021,383.062,2
107.037,377.06,2
246.018,116.064,1
208.02,78.0144,3
327.013,197.005,0
268.044,138.026,1
224.032,94.0157,3
178.061,48.0346,4
119.049,389.021,2
292.03,162.041,0
231.006,101.009,1
246.054,116.02,1
188.054,58.0309,3
154.058,24.0205,4
97.039,367.019,2
264.001,134.014,1
172.058,42.0274,4
181.026,51.0227,4
266.026,136.065,1
156.019,26.0383,4
95.0244,365.051,2
182.05,52.042,3
220.037,90.0246,3
153.017,23.0538,4
207,77.0559,3
190.042,60.0587,3
197.03,67.0606,3
239.029,109.053,1
165.005,35.002,4
175.041,45.0426,4
196.026,66.0119,3
296.028,166.028,0
163.061,33.0398,4
123.029,393.011,2
221.047,91.0004,3
206.064,76.0147,3
302.002,172.035,0
262.059,132.001,1
261.051,131.058,1
248.028,118.052,1
218.024,88.0426,3
83.0236,353.023,2
140.042,10.0011,4
180.045,50.0363,4
137.009,7.02449,4
198.063,68.0207,3
155.049,25.0196,4
285.003,155.057,0
160.059,30.0583,4
243.003,113.008,1
271.04,141.02,1
252.015,122.041,1
98.0417,368.021,2
257.016,127.036,1
240.026,110.061,1
174.033,44.0639,4
152.033,22.0293,4
171.019,41.0045,4
114.061,384.027,2
182.06,52.0351,3
308.008,178.063,0
268.043,138.052,1
300.039,170.048,0
121.051,391.031,2
138.042,8.01521,4
373.022,243.064,0
276.057,146.04,1
164.009,34.0191,4
96.0107,366.014,2
277.031,147.051,1
119.055,389.051,2
159.05,29.0643,4
195.06,65.0551,3
271.043,141.023,1
176.047,46.007,4
161.05,31.0106,4
170.035,40.0077,4
244.017,114.046,1
161.009,31.045,4
241.016,111.013,1
301.018,171.05,0
80.0534,350.056,2
248.001,118.012,1
191.012,61.0313,3
247.058,117.063,1
283.027,153.065,1
90.0635,360.056,2
164.044,34.0188,4
286.049,156.057,0
248.056,118.063,1
279.05,149.006,1
252.018,122.003,1
118.008,388.043,2
239.049,109.01,1
229.016,99.0348,3
198.053,68.0505,3
141.059,11.0196,4
241.057,111.035,1
233.043,103.053,1
171.012,41.0054,4
196.015,66.0351,3
120.038,390.043,2
153.027,23.0482,4
298.002,168.004,0
189.04,59.0364,3
287.062,157.036,0
199.036,69.0325,3
156.057,26.0521,4
172.044,42.0241,4
232.002,102.065,1
161.041,31.058,4
224.042,94.0327,3
247.037,117.064,1
114.026,384.052,2
205.05,75.0607,3
204.031,74.0273,3
94.033,364.047,2
189.047,59.0418,3
269.057,139.022,1
93.0598,363.064,2
80.0218,350.032,2
237.019,107.054,1
276.039,146.038,1
142.033,12.0576,4
211.052,81.042,3
160.04,30.0126,4
134.018,4.04364,4
233.055,103.007,1
182.06,52.0484,3
189.022,59.0454,3
137.062,7.04383,4
303.056,173.002,0
328.054,198.042,0
59.0255,329.036,2
125.027,395.056,2
98.0573,368.001,2
123.057,393.026,2
123.002,393,2
232.05,102.056,1
130.041,0.025245,4
140.05,10.0649,4
265,135.006,1
179.046,49.0102,4
205.025,75.0361,3
148.007,18.0624,4
302.014,172.057,0
172.056,42.0601,4
139.049,9.03323,4
264.056,134.022,1
152.035,22.003,4
328.054,198.059,0
149.06,19.0179,4
250.005,120.044,1
226.049,96.0017,3
227.034,97.0065,3
196.024,66.0566,3
290.021,160.042,0
269.029,139.05,1
163.017,33.004,4
94.019,364.052,2
188.041,58.0614,3
341.048,211.06,0
145.027,15.0243,4
148.013,18.0207,4
280.041,150.023,1
251.002,121.012,1
274.057,144.037,1
163.036,33.0535,4
251.03,121.061,1
171.06,41.0603,4
224.023,94.0289,3
170.032,40.0085,4
303.032,173.004,0
213.022,83.0192,3
298.032,168.038,0
124.042,394.044,2
162.002,32.036,4
235.023,105.04,1
269.014,139.04,1
174.063,44.0379,4
270.023,140.017,1
187.015,57.0442,3
198.044,68.0284,3
284.062,154.028,0
176.005,46.0435,4
213.037,83.006,3
116.064,386.028,2
96.0327,366.005,2
134.027,4.03679,4
254.058,124.007,1
259.026,129.031,1
242.043,112.042,1
114.052,384.048,2
274.052,144.021,1
132.047,2.01031,4
286.039,156.06,0
231.018,101.014,1
183.036,53.0153,3
174.062,44.0438,4
305.058,175.032,0
133.022,3.0443,4
162.051,32.042,4
227.047,97.0047,3
189.048,59.0324,3
197.007,67.0551,3
61.0418,331.019,2
354.051,224.006,0
216.046,86.044,3
260.01,130.005,1
160.043,30.0148,4
194.043,64.0353,3
281.029,151.015,1
172.027,42.0386,4
151.005,21.0573,4
202.027,72.0062,3
355.058,225.047,0
189.048,59.048,3
226.02,96.0447,3
163.053,33.0611,4
43.0225,313.057,2
104.02,374.036,2
256.002,126.056,1
227.035,97.0307,3
239.031,109.064,1
111.059,381.027,2
210.062,80.0446,3
144.021,14.023,4
156.051,26.0352,4
180.028,50.03,4
230.065,100.015,3
234.065,104.016,1
243.017,113.004,1
267.05,137.006,1
274.004,144.042,1
258.043,128.01,1
194.03,64.0135,3
194.021,64.0537,3
209.065,79.0093,3
314.064,184.026,0
155.061,25.0593,4
310.01,180.021,0
209.042,79.0344,3
184.058,54.0208,3
93.0533,363.052,2
134.029,4.01265,4
235.021,105.058,1
131.013,1.02643,4
88.0107,358.028,2
294.043,164.004,0
72.048,342.039,2
130.016,0.036756,4
130.011,0.055303,4
277.05,147.059,1
316.029,186.002,0
183.01,53.0306,3
298.028,168.044,0
268.014,138.048,1
331.019,201.025,0
235.043,105.023,1
195.052,65.045,3
90.0527,360.002,2
160.021,30.0409,4
222.028,92.0468,3
209.043,79.0367,3
192.016,62.0389,3
154.023,24.0367,4
194.022,64.0445,3
157.041,27.017,4
243.027,113.044,1
102.061,372.022,2
292.009,162.007,0
114.049,384.015,2
125.025,395.032,2
213.034,83.0648,3
163.031,33.0415,4
260.002,130.028,1
227.06,97.0397,3
313.011,183.054,0
188.019,58.0131,3
231.052,101.055,1
290.049,160.053,0
317.053,187.052,0
85.0593,355.055,2
125.006,395.058,2
308.001,178.012,0
237.008,107.004,1
256.024,126.046,1
185.014,55.0037,3
262.05,132.057,1
220.043,90.0313,3
127.064,397.042,2
193.065,63.0402,3
147.006,17.037,4
211.031,81.0474,3
205.058,75.0554,3
169.042,39.0031,4
178.038,48.0369,4
341.03,211.009,0
259.022,129.013,1
250.065,120.06,1
144.009,14.0182,4
113.027,383.048,2
226.063,96.0394,3
340.044,210.065,0
261.003,131.016,1
287.015,157.048,0
191.06,61.0169,3
250.024,120,1
267.019,137.005,1
147.052,17.0476,4
180.008,50.0428,4
222.024,92.0171,3
350.012,220.003,0
219.044,89.0221,3
239.054,109.056,1
223.002,93.0087,3
127.057,397.007,2
190.033,60.0474,3
333.064,203.015,0
225.041,95.0022,3
251.023,121.033,1
247.037,117.042,1
163.031,33.0513,4
172.006,42.0223,4
79.0654,349.028,2
326.02,196.049,0
232.005,102.047,1
333.021,203.039,0
163.054,33.0213,4
114.027,384.02,2
132.041,2.05636,4
216.011,86.046,3
76.0507,346.048,2
307.059,177.037,0
135.052,5.00715,4
320.018,190.008,0
171.003,41.0475,4
248.025,118.032,1
154.037,24.0024,4
237.03,107.011,1
135.001,5.03607,4
230.018,100.032,3
280.016,150.017,1
236.004,106.003,1
162.026,32.0566,4
260.048,130.03,1
241.026,111.02,1
335.049,205.065,0
225.039,95.041,3
127.033,397.015,2
202.024,72.0621,3
246.037,116.065,1
220.035,90.0463,3
85.0178,355.013,2
202.013,72.0264,3
152.008,22.043,4
127.018,397.042,2
135.044,5.05227,4
185.059,55.0483,3
267.028,137.019,1
80.0183,350.01,2
280.027,150.005,1
349.034,219.025,0
258.036,128.027,1
116.009,386.02,2
251.016,121.032,1
284.039,154.045,0
236.016,106.064,1
210.006,80.0337,3
172.022,42.0437,4
204.047,74.0587,3
319.015,189.024,0
169.041,39.0447,4
252.046,122.061,1
198.024,68.0557,3
306.041,176.034,0
103.006,373.016,2
149.034,19.0347,4
261.027,131.028,1
204.054,74.01,3
115.002,385.057,2
234.033,104.011,1
230.039,100.038,3
246.064,116.055,1
259.042,129.004,1
113.045,383.007,2
257.009,127.014,1
108.028,378.007,2
184.044,54.0651,3
200.024,70.0573,3
130.025,0.042525,4
160.016,30.0146,4
156.035,26.0191,4
192.059,62.0429,3
240.053,110.003,1
151.026,21.006,4
187.036,57.0338,3
272.052,142.034,1
237,107.015,1
129.021,399.034,2
141.041,11.0421,4
281.006,151.019,1
141.032,11.0548,4
285.063,155.05,0
121.039,391.054,2
123.004,393.047,2
276.022,146.038,1
274.024,144.003,1
74.0133,344.01,2
352.054,222.003,0
129.005,399.005,2
263.045,133.035,1
275.031,145.012,1
149.019,19.0332,4
156.022,26.0434,4
120.058,390,2
215.05,85.0362,3
144.03,14.0633,4
235.007,105.002,1
359.046,229.002,0
184.062,54.0603,3
146.007,16.0566,4
139.044,9.03402,4
201.041,71.0344,3
122.027,392.06,2
93.0328,363.024,2
298.038,168.049,0
117.052,387.005,2
286.055,156.003,0
175.023,45.0065,4
206.018,76.0277,3
162.021,32.0097,4
249.058,119.039,1
102.027,372.003,2
186.061,56.0617,3
134.016,4.02075,4
207.03,77.003,3
242.021,112.029,1
172.008,42.0596,4
182.014,52.0652,3
162.065,32.0325,4
276.042,146.043,1
329.062,199.043,0
243.037,113.024,1
253.051,123.007,1
277.01,147.04,1
112.061,382.038,2
309.027,179.028,0
218.049,88.0435,3
116.06,386.002,2
176.056,46.0451,4
176.063,46.0325,4
302.058,172.038,0
109.039,379.035,2
113.004,383.049,2
223.002,93.0214,3
246.004,116.011,1
287.002,157.044,0
302.026,172.06,0
269.043,139.062,1
186.022,56.0515,3
171.01,41.0016,4
240.019,110.054,1
198.01,68.0544,3
94.0561,364.02,2
178.049,48.0159,4
321.065,191.024,0
197.002,67.0488,3
190.05,60.0064,3
178.028,48.0378,4
245.055,115.044,1
175.042,45.0506,4
115.061,385.01,2
168.008,38.0101,4
116.001,386.01,2
99.036,369.006,2
154.019,24.027,4
139.052,9.01657,4
101.024,371.035,2
152.049,22.038,4
187.016,57.02,3
207.007,77.012,3
210.001,80.0103,3
137.035,7.0232,4
277.019,147.056,1
240.032,110.038,1
162.001,32.0029,4
238.031,108.051,1
192.055,62.0092,3
182.034,52.0118,3
149.009,19.0392,4
220.046,90.0371,3
338.061,208.056,0
173.059,43.033,4
118.04,388.053,2
134.051,4.00174,4
228.02,98.0123,3
260.014,130.054,1
105.032,375.023,2
223.035,93.0348,3
226.004,96.0293,3
233.015,103.032,1
55.0501,325.065,2
119.047,389.051,2
58.0516,328.06,2
196.043,66.03,3
112.04,382.009,2
223.034,93.0307,3
93.0581,363.002,2
245.026,115.037,1
136.014,6.03708,4
225.011,95.0273,3
203.04,73.0553,3
138.052,8.06182,4
250.007,120.03,1
325.007,195.015,0
204.063,74.0196,3
248.025,118.034,1
181.007,51.0312,4
239.036,109.002,1
200.025,70.0575,3
137.014,7.04196,4
198.009,68.0262,3
231.033,101.003,1
196.064,66.0352,3
209.049,79.0084,3
218.027,88.0373,3
122.019,392.047,2
253.048,123.004,1
319.044,189.026,0
256.008,126.014,1
198.024,68.0606,3
176.061,46.0173,4
245.037,115.028,1
198.02,68.0226,3
142.005,12.0283,4
116.039,386.039,2
128.055,398.042,2
155.034,25.0505,4
314.014,184.032,0
205.063,75.0088,3
223.039,93.006,3
140.05,10.0343,4
295.001,165.028,0
179.001,49.0068,4
156.026,26.0315,4
229.035,99.0461,3
221.043,91.0319,3
346.049,216.012,0
196.054,66.0545,3
339.005,209.027,0
169.03,39.0188,4
115.04,385.025,2
118.036,388.062,2
196.004,66.0332,3
170.029,40.0507,4
81.0256,351.023,2
319.019,189.058,0
263.033,133.008,1
106.052,376.027,2
206.029,76.0161,3
117.045,387.013,2
180.033,50.0232,4
257.029,127.061,1
227.061,97.0275,3
243.013,113.035,1
114.065,384.034,2
195.061,65.0114,3
232.042,102.057,1
202.029,72.0595,3
225.055,95.0501,3
81.0127,351.028,2
147.027,17.0047,4
46.0297,316.05,2
279.058,149.007,1
178.046,48.0417,4
218.026,88.0237,3
195.006,65.0393,3
129.04,399.004,2
163.034,33.0189,4
115.031,385.031,2
203.021,73.0554,3
78.0499,348.038,2
85.0612,355.048,2
193.046,63.0388,3
158.011,28.007,4
236.001,106.045,1
108.05,378.026,2
147.038,17.0015,4
262.038,132.009,1
246.025,116.021,1
237.033,107.006,1
199.032,69.0314,3
207.032,77.0061,3
177.01,47.0151,4
89.0643,359.023,2
229.045,99.0319,3
255.058,125.056,1
192.034,62.0418,3
120.006,390.03,2
288.031,158.03,0
259.032,129.04,1
117.009,387.028,2
242.054,112.054,1
218.043,88.0268,3
249.034,119.059,1
180.007,50.0532,4
218.048,88.0355,3
101.027,371.022,2
151.047,21.0489,4
175.033,45.053,4
84.0225,354.036,2
93.0008,363.056,2
240.021,110.052,1
292.012,162.065,0
203.021,73.0373,3
321.005,191.028,0
140.059,10.0205,4
225.031,95.0176,3
60.0322,330.055,2
347.03,217.029,0
294.008,164.044,0
197.007,67.0557,3
214.048,84.021,3
289.045,159.064,0
132.004,2.03981,4
212.027,82.026,3
106.037,376.047,2
66.0536,336.049,2
286.02,156.02,0
66.0472,336.01,2
224.06,94.0495,3
136.061,6.06398,4
123.009,393.016,2
37.0207,307.042,2
136.022,6.02994,4
109.041,379.06,2
306.05,176.013,0
222.041,92.0003,3
167.047,37.0124,4
148.035,18.0152,4
250.056,120.001,1
242.02,112.018,1
115.008,385.061,2
124.015,394.046,2
112.017,382.052,2
172.032,42.0009,4
136.036,6.00236,4
246.031,116.048,1
127.052,397.057,2
171.019,41.0125,4
220.033,90.0187,3
88.0312,358.049,2
191.059,61.041,3
277.029,147.014,1
147.055,17.008,4
164.041,34.0252,4
252.002,122.059,1
167.039,37.0316,4
211.005,81.0214,3
152.062,22.0113,4
316.005,186.046,0
272.036,142.055,1
195.024,65.036,3
142.006,12.0002,4
173.054,43.0278,4
296.045,166.056,0
136.05,6.02674,4
285.051,155.036,0
284.043,154.051,0
223.015,93.0558,3
171.018,41.0084,4
181.063,51.0434,4
240.048,110.008,1
249,119.057,1
291.01,161.058,0
157.002,27.0064,4
163.033,33.056,4
158.063,28.0232,4
164.005,34.0245,4
162.055,32.0217,4
162.008,32.0143,4
274.049,144.062,1
281.034,151.011,1
288.039,158.015,0
247.021,117.036,1
309.052,179.05,0
247.018,117.004,1
190.043,60.054,3
166.052,36.0499,4
54.0563,324.013,2
161.049,31.0182,4
68.0477,338.03,2
145.053,15.0492,4
258.007,128.053,1
185.063,55.0222,3
201.02,71.0051,3
215.008,85.0613,3
194.064,64.0088,3
133.063,3.00025,4
174.005,44.0326,4
143.003,13.0089,4
200.026,70.0231,3
96.0117,366.028,2
167.046,37.0473,4
196.023,66.0291,3
293.029,163.007,0
85.005,355.042,2
201.02,71.0544,3
326.022,196.058,0
190.002,60.0017,3
278.065,148.055,1
167.027,37.0641,4
224.021,94.0629,3
99.0306,369.04,2
203.004,73.0144,3
227.018,97.0292,3
125.017,395.026,2
177.01,47.0423,4
221.037,91.0136,3
166.057,36.0563,4
104.026,374.042,2
159.017,29.0207,4
49.0092,319.027,2
126.054,396.064,2
235.003,105.004,1
106.043,376.032,2
192.055,62.042,3
168.013,38.0455,4
263.055,133.045,1
287.016,157.005,0
239.043,109.055,1
118.065,388.008,2
276.021,146.009,1
209.014,79.0222,3
172.014,42.0436,4
144.032,14.0625,4
166.023,36.0648,4
254.025,124.036,1
169.057,39.0092,4
299.064,169.025,0
93.0045,363.044,2
281.017,151.025,1
162.062,32.0463,4
254.046,124.026,1
254.002,124.054,1
139.033,9.05466,4
203.032,73.0266,3
257.035,127.007,1
226.002,96.0305,3
188.013,58.0567,3
262.02,132.01,1
74.0121,344.033,2
